game_id,rating_board,rating_value,descriptors
game_000074,dejus,16,"Violência
Temas sensíveis
Drogas lícitas"
game_000074,steam_germany,16,"Selbstmord
Alkohol / Tabak
Schimpfwörte"
game_000074,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Horor
Penggunaan bahasa"
game_000075,dejus,14,Violência
game_000075,kgrb,19,"폭력성
사행성"
game_000075,pegi,16,Violence
game_000075,usk,12,
game_000075,oflc,m,"Mature themes and violence, online interactivity"
game_000075,cero,z,"「殺傷」
アイ"
game_000075,csrr,C15,"暴力,菸酒,不當言語,牌
類及益智娛樂"
game_000075,steam_germany,16,"Drastische Gewalt
Alkohol / Tabak
Sexuelle Andeutungen"
game_000075,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Kekerasan"
game_000076,dejus,l,
game_000076,esrb,m,"Blood and Gore
Language
Violence"
game_000076,pegi,16,Violence
game_000076,usk,18,
game_000076,oflc,ma15,"Strong battle violence, online interactivity"
game_000076,nzoflc,r16,Violence
game_000076,kgrb,18,"Violence
Language"
game_000076,fpb,18,
game_000076,csrr,R,"Violence
Language"
game_000076,crl,16,Contains or justifies violence
game_000076,mda,M18,STRONG VIOLENCE AND GORE
game_000077,dejus,16,Violência Extrema
game_000077,steam_germany,18,Drastische Gewalt
game_000077,igrs,BANNED,"Interaksi Daring
Horor
Kekerasan"
game_000077,steam_australia,R18,"High Impact Violence
Nudity
Horror Themes"
game_000078,dejus,10,Violência fantasiosa
game_000078,steam_germany,12,Fantasy-Gewalt
game_000078,igrs,13,"Kekerasan
Interaksi Daring"
game_000079,esrb,m,"Blood
Strong Language
Violence"
game_000079,pegi,16,"Bad Language 
Violence
In-Game Purchases"
game_000079,usk,16,
game_000079,oflc,ma15,"Strong violence and coarse language, online interactivity"
game_000079,nzoflc,r16,Violence and offensive language
game_000079,kgrb,18,
game_000079,fpb,18,L V PPS CI
game_000079,csrr,R,
game_000079,crl,18,
game_000079,dejus,16,
game_000079,mda,M18,
game_000080,usk,16,
game_000080,dejus,14,Violência
game_000080,steam_germany,16,Drastische Gewalt
game_000080,igrs,18,"Interaksi Daring
Kekerasan"
game_000081,esrb,m,"Violence
Blood and Gore"
game_000081,pegi,18,"Violence
In-Game Purchases"
game_000081,usk,18,"Drastische Gewalt
In-Game Käufe
Chats"
game_000081,oflc,ma15,"Strong Violence
Horror Violence
Online Interactivity
Online Interactivity and Chat
In-Game Purchases"
game_000081,nzoflc,r16,"Strong Violence
Horror Violence
Online Interactivity
Online Interactivity and Chat
In-Game Purchases"
game_000081,dejus,18,"Extreme Violence
Inappropriate Language
Sensitive themes
Users Interact"
game_000081,kgrb,19,Violence
game_000081,steam_germany,18,Drastische Gewalt
game_000081,igrs,18,"Horor
Kekerasan
Interaksi Daring"
game_000082,esrb,m,"Blood and Gore, Intense Violence, Strong Language"
game_000082,pegi,18,"Bad Language, Violence, Online Gameplay"
game_000082,usk,18,
game_000082,oflc,ma15,Violence and offensive language
game_000082,nzoflc,ma15,Violence and offensive language
game_000082,kgrb,18,
game_000082,dejus,16,
game_000082,mda,M18,
game_000082,csrr,R,
game_000082,crl,18,
game_000082,fpb,16,
game_000083,usk,18,
game_000083,agcom,16,"Violenza
Paura"
game_000083,dejus,14,Violência
game_000083,steam_germany,16,Drastische Gewalt
game_000083,igrs,18,"Kekerasan
Horor"
game_000084,esrb,m,"Blood and Gore
Violence
Language"
game_000084,dejus,14,"Violência
Linguagem imprópria"
game_000084,steam_germany,16,"Drastische Gewalt
Schimpfwörte"
game_000084,igrs,18,"Kekerasan
Penggunaan bahasa
Interaksi Daring"
game_000085,dejus,14,
game_000085,steam_germany,12,
game_000085,igrs,18,Interaksi Daring
game_000086,dejus,18,"Violência Extrema
Drogas ilícitas
Conteúdo sexual"
game_000086,oflc,r18,"References to sexual violence, online Interactivity and chat"
game_000086,steam_germany,18,"Drastische Gewalt
Drogen
Derbe Sprache"
game_000086,igrs,BANNED,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Horor
Kekerasan"
game_000087,nzoflc,r16,"Horror scenes
Violence"
game_000087,dejus,18,"Nudez
Violência Extrema"
game_000087,steam_germany,18,"Drastische Gewalt
Sexuelle Inhalte"
game_000087,igrs,BANNED,"Interaksi Daring
Kekerasan
Horor"
game_000088,dejus,10,Violência
game_000088,steam_germany,12,Fantasy-Gewalt
game_000088,igrs,13,"Kekerasan
Interaksi Daring"
game_000089,esrb,m,"Blood and Gore

Intense Violence

Sexual Content

Strong Language

Use of Drugs"
game_000089,pegi,18,
game_000089,bbfc,18,
game_000089,usk,18,
game_000089,oflc,ma15,"Strong Violence

Drug References

Coarse Language"
game_000090,dejus,10,Violência
game_000090,steam_germany,16,"Drastische Gewalt
Sexuelle Andeutungen"
game_000090,igrs,18,"Penampilan Tokoh
Kekerasan"
game_000091,esrb,e,Users Interact / Online Interactions Not Rated
game_000091,dejus,l,
game_000091,usk,6,
game_000091,pegi,3,In-Game Purchases
game_000091,nzoflc,g,
game_000091,cero,b,
game_000092,esrb,t,"Violence
Blood
Crude Humor"
game_000092,pegi,16,"Violence
In-Game Purchase"
game_000092,usk,12,"Fantasy-Gewalt
Chats
In-Game-Käufe"
game_000092,oflc,m,"Fantasy themes and violence
Online interactivity and chat
In-game purchases"
game_000092,cero,c,"暴力
セクシャル"
game_000092,kgrb,15,Violence
game_000092,fpb,16,"D, V, PPS, CI"
game_000092,csrr,C15,"暴力
性"
game_000092,crl,16,
game_000092,dejus,12,"Violência
Linguagem imprópria
Compras online
Interação de Usuários"
game_000092,steam_germany,12,Fantasy-Gewalt
game_000092,igrs,18,"Interaksi Daring
Kekerasan"
game_000092,steam_australia,G,Very Mild Fantasy Violence
game_000093,dejus,12,"Inappropriate language 
Violence"
game_000093,esrb,t,"Animated Blood
Comic Mischief 
Fantasy Violence
Language"
game_000093,pegi,12,"Violence
Bad Language"
game_000093,usk,12,
game_000093,oflc,pg,"Mild themes, violence and coarse language, online interactivity"
game_000093,nzoflc,pg,"Mild themes, violence and coarse language, online interactivity"
game_000093,kgrb,12,"Violence
Bad Language"
game_000093,fpb,13,
game_000093,csrr,C12,Contains or justifies violence
game_000094,dejus,l,Violência fantasiosa
game_000094,kgrb,12,
game_000094,steam_germany,12,Fantasy-Gewalt
game_000094,igrs,13,"Kekerasan
Interaksi Daring"
game_000095,esrb,m,"Blood and Gore
Drug Reference
Intense Violence
Strong Language"
game_000095,pegi,18,"Bad Language
Violence"
game_000095,dejus,18,"Violência Extrema
Linguagem Imprópria
Conteúdo Impactante"
game_000095,usk,18,
game_000095,oflc,r18,"High Impact Violence
Online Interactivity"
game_000095,nzoflc,r16,"Violence
Offensive Language
Horror"
game_000095,fpb,16,"Scenes of Horror
Strong Language
Pictures of Violence"
game_000095,csrr,R,"Violence
Horror
Improper Language"
game_000095,kgrb,18,"폭력성
언어의 
부적절성
약물"
game_000096,dejus,14,Violência
game_000096,steam_germany,16,Drastische Gewalt
game_000096,igrs,18,"Interaksi Daring
Kekerasan
Horor"
game_000097,cadpa,8,本游戏适用于8周岁及以上用户。
game_000097,dejus,6,Violência fantasiosa
game_000097,steam_germany,12,Fantasy-Gewalt
game_000097,igrs,13,"Kekerasan
Interaksi Daring"
game_000098,dejus,18,"Violência
Temas sensíveis
Linguagem imprópria"
game_000098,steam_germany,16,"Horror
Schimpfwörte"
game_000098,igrs,18,"Horor
Kekerasan
Penggunaan bahasa"
game_000099,dejus,14,"Linguagem imprópria
Violência"
game_000099,steam_germany,16,"Drastische Gewalt
Derbe Sprache"
game_000099,igrs,18,"Interaksi Daring
Kekerasan
Penggunaan bahasa"
game_000100,dejus,16,"Drogas ilícitas
Violência"
game_000100,kgrb,15,"＊Realistic violence expression
-During the battle, weapons and blood donations are realistically expressed.
＊Indirect drug expression
-There is an indirect expression of drugs such as smoking and drinking"
game_000100,oflc,r18,High impact themes and drug use.
game_000100,steam_germany,16,"Drogen
Drastische Gewalt"
game_000100,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_000101,esrb,m,"Blood and Gore, Intense Violence, Strong Language"
game_000101,pegi,18,"Bad Language, Violence"
game_000101,usk,18,
game_000101,oflc,r18,"High impact violence, blood and gore, online interactivity"
game_000101,nzoflc,r16,"graphic violence, horror"
game_000101,dejus,18,Extreme Violence
game_000101,fpb,18,
game_000101,crl,18,
game_000101,steam_germany,18,"Drastische Gewalt
Derbe Sprache"
game_000101,igrs,18,"Interaksi Daring
Kekerasan
Horor"
game_000102,esrb,m,"Blood and Gore
Intense Violence"
game_000102,pegi,18,Violence
game_000102,usk,18,
game_000102,oflc,r18,"High impact violence, Blood and Gore, Online interactivity"
game_000102,nzoflc,r16,Graphic Violence &amp; Horror
game_000102,dejus,18,Extreme Violence
game_000102,csrr,R,
game_000102,kgrb,18,
game_000102,fpb,18,
game_000102,steam_germany,12,
game_000102,igrs,3,Interaksi Daring
game_000103,esrb,e10,"Drug Reference

Mild Language

Mild Violence

Online Interactions and Music
Downloads Not Rated by the ESRB"
game_000103,kgrb,12,"내용정보표지사항: 폭력성
제명:  시드 마이어의 문명 V
이용등급: 12세이용가
등급분류번호: CC-NP-100917-009
등급분류일자: 20100917
상호: ㈜에픽소프트 한국영업소
제작.배급업 신고번호: 용산 제0023호
----------------------------------
Game Descriptive: Violence
Title Name: Sid Meier's Civilization V
Age: 12+
Certificate #: CC-NP-100917-009
Issue date: 20100917
Company Name:㈜에픽소프트 한국영업소
Distributor No,: 용산 제0023호"
game_000103,pegi,12,
game_000103,bbfc,PG,
game_000103,usk,12,
game_000103,oflc,pg,
game_000103,nzoflc,pg,
game_000103,crl,12,
game_000104,oflc,r18,"High impact drug themes
Interactive drug use and simulated gambling"
game_000104,dejus,16,"Drogas ilícitas
Linguagem imprópria
Atos criminosos"
game_000104,steam_germany,16,"Drogen
Gewalt
Schimpfwörte"
game_000104,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa
Kekerasan"
game_000104,steam_australia,R18,"High Impact Drug Use
Mild Coarse Language
Mild themes
Mild Violence"
game_000105,esrb,t,"Violence
Blood"
game_000105,dejus,18,Violência
game_000105,steam_germany,16,Drastische Gewalt
game_000105,igrs,18,"Interaksi Daring
Kekerasan"
game_000106,esrb,m,"Intense Violence
Blood and Gore
Suggestive Themes
Strong Language"
game_000106,dejus,18,"Temas Sensíveis
Violência Extrema"
game_000106,pegi,18,
game_000106,oflc,r18,
game_000106,nzoflc,r18,
game_000106,kgrb,18,
game_000106,mda,M18,
game_000106,fpb,18,
game_000106,csrr,R,
game_000106,crl,18,
game_000106,agcom,18,
game_000106,steam_germany,18,"Drastische Gewalt
Derbe Sprache"
game_000106,igrs,18,"Kekerasan
Horor
Penggunaan bahasa"
game_000107,esrb,m,"Blood
Strong Language
Violence"
game_000107,pegi,18,"Bad Language
Violence
In-Game Purchases
In-Game Purchases(Includes Random Items)"
game_000107,bbfc,18,"Language
Violence"
game_000107,usk,16,
game_000107,oflc,ma15,"Strong violence
Online interactivity"
game_000107,nzoflc,r16,"Violence
Offensive Language"
game_000107,kgrb,18,Violence
game_000107,dejus,16,Violência
game_000107,fpb,16,"Language
Violence"
game_000107,csrr,R,"Violence
Improper Language"
game_000107,crl,18,Contains or justifies violence.
game_000107,mda,AA16,
game_000108,esrb,m,"Blood and Gore
Language
Sexual Themes
Violence"
game_000108,pegi,18,violence
game_000108,usk,16,
game_000108,dejus,14,"Linguagem imprópria
Conteúdo sexual
Violência"
game_000108,steam_germany,16,"Gewalt
Sexuelle Andeutungen
Alkohol / Tabak"
game_000108,igrs,18,"Penampilan Tokoh
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_000109,esrb,e10,"Fantasy Violence
Mild Language
Use of Alcohol And Tobacco"
game_000109,usk,12,Violence
game_000109,oflc,pg,"Mild Themes
Scary Scenes
Mild Coarse Language"
game_000109,nzoflc,pg,Mild Themes
game_000109,csrr,C12,"Horror
Inappropriate Language
Tobacco and Alcohol"
game_000109,crl,16,"Violence
Language"
game_000109,dejus,10,"Violence
Inappropriate Language"
game_000109,kgrb,all,Violence
game_000109,pegi,7,"Fear
Violence"
game_000110,dejus,14,"Violência
Medo"
game_000110,steam_germany,16,Horror
game_000110,igrs,18,"Interaksi Daring
Horor
Kekerasan"
game_000110,steam_australia,M,"Horror Themes
Mild Violence"
game_000111,pegi,7,"Violence
Users Interact
In-Game Purchases
Implied Violence"
game_000111,usk,6,Abstract Violence
game_000111,dejus,14,Violência fantasiosa
game_000111,steam_germany,12,Fantasy-Gewalt
game_000111,igrs,13,"Kekerasan
Interaksi Daring"
game_000112,esrb,e10,"Fantasy Violence
Use of Tobacco
Alcohol Reference"
game_000112,dejus,10,Medo
game_000112,steam_germany,12,"Gewalt
Alkohol / Tabak"
game_000112,igrs,18,"Horor
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_000113,esrb,m,"Blood

Intense Violence"
game_000113,usk,16,
game_000113,agcom,16,Violenza
game_000113,dejus,14,"Violência
Atos criminosos"
game_000113,steam_germany,16,Drastische Gewalt
game_000113,igrs,18,"Interaksi Daring
Kekerasan"
game_000114,pegi,18,"Violence, Bad Language, In-Game Purchase"
game_000114,usk,18,"Drastische Gewalt, Horror, In-Game-Käufe"
game_000114,oflc,r18,"High impact horror violence, blood and gore, online interactivity"
game_000114,cero,z,暴力
game_000114,kgrb,18,"폭력성, 공포, 언어의 부적절성, 약물"
game_000114,dejus,18,"Linguagem imprópria
Violência"
game_000114,csrr,R,暴力、恐怖
game_000114,crl,18,
game_000114,nzoflc,r16,Graphic violence and horror
game_000114,steam_germany,18,"Drastische Gewalt
Alkohol / Tabak
Sexuelle Andeutungen"
game_000114,igrs,18,"Kekerasan
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh"
game_000115,usk,12,
game_000115,dejus,10,Violência
game_000115,steam_germany,6,Fantasy-Gewalt
game_000115,igrs,13,Kekerasan
game_000116,esrb,t,"Blood,
Violence"
game_000116,pegi,16,"Violence, Online Game, In-Game Purchases"
game_000116,usk,12,
game_000116,dejus,12,Violência
game_000116,oflc,m,"Hunting violence, online interactivity"
game_000116,steam_germany,12,
game_000116,igrs,18,Interaksi Daring
game_000117,esrb,t,"Violence
Blood
Mild Language"
game_000117,dejus,16,"Violência
Temas sensíveis"
game_000117,usk,16,
game_000117,oflc,m,"Science fiction themes and violence, online interactivity, and in game purchases"
game_000117,csrr,C15,"Violence, Inappropriate Language"
game_000117,pegi,16,Violence
game_000117,kgrb,15,Violence
game_000117,fpb,16,"Competitive Intensity, Language, Violence"
game_000117,crl,16,
game_000117,steam_germany,16,Selbstmord
game_000117,igrs,18,"Kekerasan
Interaksi Daring"
game_000118,dejus,l,
game_000118,steam_germany,12,
game_000118,igrs,3,Interaksi Daring
game_000119,esrb,m,"Blood and Gore

Intense Violence

Nudity

Strong Language

Strong Sexual Content

Use of Drugs and Alcohol"
game_000119,pegi,18,
game_000119,bbfc,18,
game_000119,usk,18,
game_000119,oflc,ma15,"Strong Violence, Sex Scenes, Coarse Language and Drug References"
game_000119,nzoflc,r18,"Violence, Offensive Language and Sex Scenes"
game_000119,kgrb,18,
game_000119,crl,18,
game_000120,esrb,m,"Blood

Intense Violence

Partial Nudity

Strong Language

Strong Sexual Content

Use of Drugs and Alcohol"
game_000120,pegi,18,
game_000120,bbfc,18,
game_000120,oflc,ma15,"Strong Violence, Sex Scenes, Coarse Language and Drug References"
game_000120,nzoflc,r18,"Violence, Offensive Language and Sex Scenes"
game_000120,usk,18,
game_000120,kgrb,18,"내용정보표지사항: 선정성, 폭력성, 언어의 부적절성, 약물, 범죄
제명:  그랜드 테프트 오토 IV
이용등급: 청소년이용불가
등급분류번호: OL-081205-001 
등급분류일자: 20081205
상호: (주)게임콘
제작.배급업 신고번호:제 0022 호
----------------------------------
Game Descriptive: Sexual Content, Violence, Inappropriate language, Drug, Crime
Title Name: Grand Theft Auto IV
Age: 18+
Certificate #: OL-081205-001 
Issue date: 20081205
Company Name:(주)게임콘
Distributor No,: 제 0022 호"
game_000120,crl,18,
game_000121,pegi,18,"Bad Language
Violence"
game_000121,esrb,m,"Blood and Gore
Intense Violence
Sexual Themes
Strong Language
Use of Drugs and Alcohol"
game_000121,usk,18,
game_000121,oflc,ma15,
game_000121,nzoflc,r16,
game_000121,kgrb,18,
game_000121,dejus,18,
game_000121,fpb,18,
game_000121,csrr,R,
game_000121,steam_germany,18,"Drastische Gewalt
Drogen
Sexuelle Andeutungen"
game_000121,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Kekerasan"
game_000122,cero,d,暴力
game_000122,kgrb,18,"Violence
Horror
Offensive Language"
game_000122,esrb,m,"Blood and Gore
Intense Violence
Strong Language"
game_000122,oflc,r18,"High impact violence
blood and gore"
game_000122,nzoflc,r16,"Graphic violence
horror"
game_000122,dejus,16,"Language
Extreme Violence"
game_000122,pegi,18,"Violence
Bad Language
In-Game Purchases"
game_000122,usk,18,
game_000122,fpb,18,"Horror
language
Violence
Competitive Intensity"
game_000122,csrr,R,"Violence
Horror"
game_000123,esrb,m,"Blood and Gore
Intense Violence
Sexual Themes
Strong Language"
game_000123,pegi,18,"Bad Language
Violence"
game_000123,usk,16,
game_000123,oflc,ma15,"Strong violence, online interactivity"
game_000123,nzoflc,r16,Strong violence and offensive language
game_000123,kgrb,18,"Violence, Bad Language"
game_000123,dejus,18,"Sexual content, illicit drugs, extreme violence"
game_000123,fpb,18,"Language
Sex
Violence 
Competitive intensity"
game_000123,csrr,C15,Violence
game_000123,crl,18,
game_000123,steam_germany,18,"Drastische Gewalt
Sexuelle Andeutungen
Derbe Sprache"
game_000123,igrs,18,"Penampilan Tokoh
Kekerasan
Penggunaan bahasa"
game_000124,esrb,t,"Violence
Sexual Themes
Crude Humor"
game_000124,pegi,12,"Sex
Violence"
game_000124,usk,6,
game_000124,oflc,m,Violence and sexual references
game_000124,nzoflc,m,Violence and sexual references
game_000124,dejus,12,Conteúdo Sexual
game_000124,fpb,13,H N S V
game_000124,csrr,C15,
game_000124,crl,18,
game_000124,kgrb,15,
game_000124,mda,AA16,
game_000124,steam_germany,16,"Sexuelle Inhalte
Fantasy-Gewalt"
game_000124,igrs,BANNED,"Penampilan Tokoh
Kekerasan
Interaksi Daring"
